question,dataset,setting_key,base_rank,base_tag,seed_id,result_path,checkpoint_file,intervention_manifest,status,error,timestamp_utc,source_result_json,model,intervention,intervention_label,intervention_group,target_family,logging_dir,result_file,special_metrics_file,router_diag_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,eval_split,stage_key,expert_group,mass
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:36.209910+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_focus,Feature Zero focus,feature_zero_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/router_diag.json,0.1294,0.1113,0.12944427664963026,0.11131769756043253,test,macro@1,Memory,0.26487067341804504
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:36.209910+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_focus,Feature Zero focus,feature_zero_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_focus/router_diag.json,0.1294,0.1113,0.12944427664963026,0.11131769756043253,test,macro@1,Exposure,0.2233957052230835
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:40.467723+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/router_diag.json,0.1295,0.1119,0.12947085306266962,0.1119058764217318,test,macro@1,Tempo,0.23831738531589508
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:40.467723+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/router_diag.json,0.1295,0.1119,0.12947085306266962,0.1119058764217318,test,macro@1,Focus,0.24875207245349884
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:40.467723+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/router_diag.json,0.1295,0.1119,0.12947085306266962,0.1119058764217318,test,macro@1,Memory,0.25579142570495605
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:40.467723+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_focus/router_diag.json,0.1295,0.1119,0.12947085306266962,0.1119058764217318,test,macro@1,Exposure,0.25713911652565
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:44.729093+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/router_diag.json,0.1313,0.1127,0.13126034821633562,0.11267965060978603,test,macro@1,Tempo,0.23860354721546173
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:44.729093+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/router_diag.json,0.1313,0.1127,0.13126034821633562,0.11267965060978603,test,macro@1,Focus,0.2388332039117813
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:44.729093+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/router_diag.json,0.1313,0.1127,0.13126034821633562,0.11267965060978603,test,macro@1,Memory,0.24312548339366913
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:44.729093+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_tempo/router_diag.json,0.1313,0.1127,0.13126034821633562,0.11267965060978603,test,macro@1,Exposure,0.27943775057792664
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:49.054180+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/router_diag.json,0.1304,0.1124,0.1304297192565409,0.11243593830516484,test,macro@1,Tempo,0.2372273951768875
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:49.054180+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/router_diag.json,0.1304,0.1124,0.1304297192565409,0.11243593830516484,test,macro@1,Focus,0.24255366623401642
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:49.054180+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/router_diag.json,0.1304,0.1124,0.1304297192565409,0.11243593830516484,test,macro@1,Memory,0.2499338537454605
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:49.054180+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_shuffle_tempo/router_diag.json,0.1304,0.1124,0.1304297192565409,0.11243593830516484,test,macro@1,Exposure,0.27028509974479675
a10,beauty,full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/intervention_manifest.csv,ok,,2026-04-19T03:34:53.331920+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a10_beauty_full_r01_s3_20260419_030652_628108_pid705253.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a10/interventions/A10_BEAUTY_FULL_R01_S3/beauty_20260419_033345/logging/beauty_feature_zero_exposure/router_diag.json,0.1252,0.1081,0.1251955568144376,0.10809084185170176,test,macro@1,Tempo,0.24667896330356598
